,CH1,CH2,
Second,Volt,Volt,
-5.63672000E-01,-1.98E+00,-3.63E+00, 
-5.63599000E-01,-1.98E+00,-3.58E+00, 
-5.63525000E-01,-1.98E+00,-3.63E+00, 
-5.63452000E-01,-2.00E+00,-3.63E+00, 
-5.63379000E-01,-2.00E+00,-3.63E+00, 
-5.63306000E-01,-1.98E+00,-3.58E+00, 
-5.63232000E-01,-2.03E+00,-3.67E+00, 
-5.63159000E-01,-1.98E+00,-3.63E+00, 
-5.63086000E-01,-2.00E+00,-3.63E+00, 
-5.63013000E-01,-2.00E+00,-3.63E+00, 
-5.62939000E-01,-1.98E+00,-3.63E+00, 
-5.62866000E-01,-2.03E+00,-3.63E+00, 
-5.62793000E-01,-2.00E+00,-3.63E+00, 
-5.62720000E-01,-2.00E+00,-3.63E+00, 
-5.62647000E-01,-2.00E+00,-3.63E+00, 
-5.62573000E-01,-2.00E+00,-3.63E+00, 
-5.62500000E-01,-1.98E+00,-3.63E+00, 
-5.62427000E-01,-1.98E+00,-3.63E+00, 
-5.62354000E-01,-2.00E+00,-3.67E+00, 
-5.62280000E-01,-1.98E+00,-3.63E+00, 
-5.62207000E-01,-1.98E+00,-3.67E+00, 
-5.62134000E-01,-2.03E+00,-3.67E+00, 
-5.62061000E-01,-1.98E+00,-3.63E+00, 
-5.61987000E-01,-2.00E+00,-3.63E+00, 
-5.61914000E-01,-1.98E+00,-3.63E+00, 
-5.61841000E-01,-2.03E+00,-3.63E+00, 
-5.61768000E-01,-1.98E+00,-3.63E+00, 
-5.61694000E-01,-1.98E+00,-3.63E+00, 
-5.61621000E-01,-1.98E+00,-3.67E+00, 
-5.61548000E-01,-1.98E+00,-3.72E+00, 
-5.61475000E-01,-1.98E+00,-3.72E+00, 
-5.61401000E-01,-2.00E+00,-3.72E+00, 
-5.61328000E-01,-2.00E+00,-3.72E+00, 
-5.61255000E-01,-1.98E+00,-3.72E+00, 
-5.61182000E-01,-2.00E+00,-3.72E+00, 
-5.61108000E-01,-1.98E+00,-3.72E+00, 
-5.61035000E-01,-2.00E+00,-3.72E+00, 
-5.60962000E-01,-2.00E+00,-3.72E+00, 
-5.60889000E-01,-2.00E+00,-3.72E+00, 
-5.60815000E-01,-1.98E+00,-3.72E+00, 
-5.60742000E-01,-2.00E+00,-3.72E+00, 
-5.60669000E-01,-2.00E+00,-3.72E+00, 
-5.60596000E-01,-2.00E+00,-3.72E+00, 
-5.60522000E-01,-2.00E+00,-3.67E+00, 
-5.60449000E-01,-2.00E+00,-3.67E+00, 
-5.60376000E-01,-1.98E+00,-3.63E+00, 
-5.60303000E-01,-2.03E+00,-3.67E+00, 
-5.60230000E-01,-2.00E+00,-3.63E+00, 
-5.60156000E-01,-1.98E+00,-3.63E+00, 
-5.60083000E-01,-2.00E+00,-3.63E+00, 
-5.60010000E-01,-1.98E+00,-3.58E+00, 
-5.59937000E-01,-2.00E+00,-3.63E+00, 
-5.59863000E-01,-1.98E+00,-3.63E+00, 
-5.59790000E-01,-1.98E+00,-3.63E+00, 
-5.59717000E-01,-2.00E+00,-3.63E+00, 
-5.59644000E-01,-2.00E+00,-3.58E+00, 
-5.59570000E-01,-2.00E+00,-3.58E+00, 
-5.59497000E-01,-2.00E+00,-3.54E+00, 
-5.59424000E-01,-1.95E+00,-3.58E+00, 
-5.59351000E-01,-2.00E+00,-3.54E+00, 
-5.59277000E-01,-2.00E+00,-3.58E+00, 
-5.59204000E-01,-2.00E+00,-3.54E+00, 
-5.59131000E-01,-1.98E+00,-3.58E+00, 
-5.59058000E-01,-1.98E+00,-3.58E+00, 
-5.58984000E-01,-2.03E+00,-3.58E+00, 
-5.58911000E-01,-2.00E+00,-3.58E+00, 
-5.58838000E-01,-1.98E+00,-3.58E+00, 
-5.58765000E-01,-1.98E+00,-3.58E+00, 
-5.58691000E-01,-1.98E+00,-3.58E+00, 
-5.58618000E-01,-1.95E+00,-3.58E+00, 
-5.58545000E-01,-2.00E+00,-3.58E+00, 
-5.58472000E-01,-2.00E+00,-3.58E+00, 
-5.58398000E-01,-2.00E+00,-3.58E+00, 
-5.58325000E-01,-2.00E+00,-3.58E+00, 
-5.58252000E-01,-2.00E+00,-3.54E+00, 
-5.58179000E-01,-2.00E+00,-3.58E+00, 
-5.58105000E-01,-1.98E+00,-3.54E+00, 
-5.58032000E-01,-1.98E+00,-3.58E+00, 
-5.57959000E-01,-1.98E+00,-3.58E+00, 
-5.57886000E-01,-2.00E+00,-3.58E+00, 
-5.57813000E-01,-2.00E+00,-3.58E+00, 
-5.57739000E-01,-2.00E+00,-3.54E+00, 
-5.57666000E-01,-2.00E+00,-3.58E+00, 
-5.57593000E-01,-2.00E+00,-3.67E+00, 
-5.57520000E-01,-2.03E+00,-3.72E+00, 
-5.57446000E-01,-2.00E+00,-3.67E+00, 
-5.57373000E-01,-2.00E+00,-3.72E+00, 
-5.57300000E-01,-1.98E+00,-3.72E+00, 
-5.57227000E-01,-1.98E+00,-3.72E+00, 
-5.57153000E-01,-1.98E+00,-3.72E+00, 
-5.57080000E-01,-1.98E+00,-3.72E+00, 
-5.57007000E-01,-1.98E+00,-3.72E+00, 
-5.56934000E-01,-1.98E+00,-3.72E+00, 
-5.56860000E-01,-1.98E+00,-3.72E+00, 
-5.56787000E-01,-2.00E+00,-3.72E+00, 
-5.56714000E-01,-2.00E+00,-3.72E+00, 
-5.56641000E-01,-1.98E+00,-3.72E+00, 
-5.56567000E-01,-2.00E+00,-3.72E+00, 
-5.56494000E-01,-1.98E+00,-3.67E+00, 
-5.56421000E-01,-2.00E+00,-3.67E+00, 
-5.56348000E-01,-1.98E+00,-3.67E+00, 
-5.56274000E-01,-2.00E+00,-3.67E+00, 
-5.56201000E-01,-1.95E+00,-3.67E+00, 
-5.56128000E-01,-2.00E+00,-3.67E+00, 
-5.56055000E-01,-2.00E+00,-3.72E+00, 
-5.55981000E-01,-1.98E+00,-3.67E+00, 
-5.55908000E-01,-1.98E+00,-3.67E+00, 
-5.55835000E-01,-2.00E+00,-3.67E+00, 
-5.55762000E-01,-2.00E+00,-3.72E+00, 
-5.55689000E-01,-1.98E+00,-3.63E+00, 
-5.55615000E-01,-2.00E+00,-3.63E+00, 
-5.55542000E-01,-2.03E+00,-3.63E+00, 
-5.55469000E-01,-1.98E+00,-3.58E+00, 
-5.55396000E-01,-2.00E+00,-3.63E+00, 
-5.55322000E-01,-1.98E+00,-3.63E+00, 
-5.55249000E-01,-1.98E+00,-3.63E+00, 
-5.55176000E-01,-2.00E+00,-3.58E+00, 
-5.55103000E-01,-2.03E+00,-3.63E+00, 
-5.55029000E-01,-1.98E+00,-3.58E+00, 
-5.54956000E-01,-2.00E+00,-3.58E+00, 
-5.54883000E-01,-2.00E+00,-3.58E+00, 
-5.54810000E-01,-1.98E+00,-3.58E+00, 
-5.54736000E-01,-1.98E+00,-3.58E+00, 
-5.54663000E-01,-2.03E+00,-3.54E+00, 
-5.54590000E-01,-1.98E+00,-3.54E+00, 
-5.54517000E-01,-2.03E+00,-3.54E+00, 
-5.54443000E-01,-1.98E+00,-3.49E+00, 
-5.54370000E-01,-1.98E+00,-3.45E+00, 
-5.54297000E-01,-2.00E+00,-3.49E+00, 
-5.54224000E-01,-2.00E+00,-3.49E+00, 
-5.54150000E-01,-2.00E+00,-3.49E+00, 
-5.54077000E-01,-2.00E+00,-3.45E+00, 
-5.54004000E-01,-1.98E+00,-3.45E+00, 
-5.53931000E-01,-2.00E+00,-3.45E+00, 
-5.53857000E-01,-2.00E+00,-3.49E+00, 
-5.53784000E-01,-2.00E+00,-3.45E+00, 
-5.53711000E-01,-2.00E+00,-3.49E+00, 
-5.53638000E-01,-2.00E+00,-3.54E+00, 
-5.53564000E-01,-1.98E+00,-3.54E+00, 
-5.53491000E-01,-1.98E+00,-3.54E+00, 
-5.53418000E-01,-1.98E+00,-3.58E+00, 
-5.53345000E-01,-1.98E+00,-3.58E+00, 
-5.53272000E-01,-1.98E+00,-3.58E+00, 
-5.53198000E-01,-1.98E+00,-3.58E+00, 
-5.53125000E-01,-2.00E+00,-3.58E+00, 
-5.53052000E-01,-1.98E+00,-3.58E+00, 
-5.52979000E-01,-2.00E+00,-3.58E+00, 
-5.52905000E-01,-2.00E+00,-3.58E+00, 
-5.52832000E-01,-1.98E+00,-3.58E+00, 
-5.52759000E-01,-1.98E+00,-3.67E+00, 
-5.52686000E-01,-1.98E+00,-3.76E+00, 
-5.52612000E-01,-2.00E+00,-3.85E+00, 
-5.52539000E-01,-1.98E+00,-3.85E+00, 
-5.52466000E-01,-2.00E+00,-3.90E+00, 
-5.52393000E-01,-2.00E+00,-3.90E+00, 
-5.52319000E-01,-2.00E+00,-3.90E+00, 
-5.52246000E-01,-1.98E+00,-3.85E+00, 
-5.52173000E-01,-1.98E+00,-3.94E+00, 
-5.52100000E-01,-1.98E+00,-3.90E+00, 
-5.52026000E-01,-2.00E+00,-3.94E+00, 
-5.51953000E-01,-2.00E+00,-3.90E+00, 
-5.51880000E-01,-2.00E+00,-3.90E+00, 
-5.51807000E-01,-2.00E+00,-3.94E+00, 
-5.51733000E-01,-1.98E+00,-3.90E+00, 
-5.51660000E-01,-2.00E+00,-3.90E+00, 
-5.51587000E-01,-2.00E+00,-3.85E+00, 
-5.51514000E-01,-1.98E+00,-3.85E+00, 
-5.51440000E-01,-2.03E+00,-3.85E+00, 
-5.51367000E-01,-1.98E+00,-3.85E+00, 
-5.51294000E-01,-2.03E+00,-3.85E+00, 
-5.51221000E-01,-2.00E+00,-3.85E+00, 
-5.51147000E-01,-2.00E+00,-3.85E+00, 
-5.51074000E-01,-1.98E+00,-3.85E+00, 
-5.51001000E-01,-2.00E+00,-3.85E+00, 
-5.50928000E-01,-1.98E+00,-3.85E+00, 
-5.50855000E-01,-1.98E+00,-3.85E+00, 
-5.50781000E-01,-1.98E+00,-3.81E+00, 
-5.50708000E-01,-2.00E+00,-3.72E+00, 
-5.50635000E-01,-2.00E+00,-3.67E+00, 
-5.50562000E-01,-2.00E+00,-3.63E+00, 
-5.50488000E-01,-2.00E+00,-3.63E+00, 
-5.50415000E-01,-1.98E+00,-3.58E+00, 
-5.50342000E-01,-2.00E+00,-3.58E+00, 
-5.50269000E-01,-2.00E+00,-3.58E+00, 
-5.50195000E-01,-1.98E+00,-3.54E+00, 
-5.50122000E-01,-2.00E+00,-3.58E+00, 
-5.50049000E-01,-1.98E+00,-3.54E+00, 
-5.49976000E-01,-2.00E+00,-3.54E+00, 
-5.49902000E-01,-2.00E+00,-3.58E+00, 
-5.49829000E-01,-2.00E+00,-3.58E+00, 
-5.49756000E-01,-2.00E+00,-3.54E+00, 
-5.49683000E-01,-2.00E+00,-3.54E+00, 
-5.49609000E-01,-2.00E+00,-3.54E+00, 
-5.49536000E-01,-2.00E+00,-3.54E+00, 
-5.49463000E-01,-2.00E+00,-3.54E+00, 
-5.49390000E-01,-1.98E+00,-3.54E+00, 
-5.49316000E-01,-1.98E+00,-3.54E+00, 
-5.49243000E-01,-1.98E+00,-3.54E+00, 
-5.49170000E-01,-2.03E+00,-3.54E+00, 
-5.49097000E-01,-2.00E+00,-3.54E+00, 
-5.49023000E-01,-1.98E+00,-3.54E+00, 
-5.48950000E-01,-2.00E+00,-3.54E+00, 
-5.48877000E-01,-2.00E+00,-3.54E+00, 
-5.48804000E-01,-2.00E+00,-3.54E+00, 
-5.48730000E-01,-2.00E+00,-3.54E+00, 
-5.48657000E-01,-2.00E+00,-3.54E+00, 
-5.48584000E-01,-2.00E+00,-3.49E+00, 
-5.48511000E-01,-1.98E+00,-3.49E+00, 
-5.48438000E-01,-2.00E+00,-3.49E+00, 
-5.48364000E-01,-1.98E+00,-3.49E+00, 
-5.48291000E-01,-1.98E+00,-3.49E+00, 
-5.48218000E-01,-1.98E+00,-3.49E+00, 
-5.48145000E-01,-1.98E+00,-3.49E+00, 
-5.48071000E-01,-2.00E+00,-3.49E+00, 
-5.47998000E-01,-2.00E+00,-3.54E+00, 
-5.47925000E-01,-1.98E+00,-3.49E+00, 
-5.47852000E-01,-1.98E+00,-3.49E+00, 
-5.47778000E-01,-2.03E+00,-3.54E+00, 
-5.47705000E-01,-2.00E+00,-3.54E+00, 
-5.47632000E-01,-2.00E+00,-3.58E+00, 
-5.47559000E-01,-2.00E+00,-3.58E+00, 
-5.47485000E-01,-1.98E+00,-3.58E+00, 
-5.47412000E-01,-1.98E+00,-3.58E+00, 
-5.47339000E-01,-1.98E+00,-3.58E+00, 
-5.47266000E-01,-2.00E+00,-3.58E+00, 
-5.47192000E-01,-1.98E+00,-3.58E+00, 
-5.47119000E-01,-1.98E+00,-3.58E+00, 
-5.47046000E-01,-2.00E+00,-3.58E+00, 
-5.46973000E-01,-2.00E+00,-3.63E+00, 
-5.46899000E-01,-1.98E+00,-3.63E+00, 
-5.46826000E-01,-2.00E+00,-3.58E+00, 
-5.46753000E-01,-2.00E+00,-3.63E+00, 
-5.46680000E-01,-1.95E+00,-3.63E+00, 
-5.46606000E-01,-2.00E+00,-3.67E+00, 
-5.46533000E-01,-1.95E+00,-3.63E+00, 
-5.46460000E-01,-1.98E+00,-3.67E+00, 
-5.46387000E-01,-2.00E+00,-3.67E+00, 
-5.46314000E-01,-2.00E+00,-3.67E+00, 
-5.46240000E-01,-1.98E+00,-3.67E+00, 
-5.46167000E-01,-2.00E+00,-3.67E+00, 
-5.46094000E-01,-2.00E+00,-3.67E+00, 
-5.46021000E-01,-1.98E+00,-3.72E+00, 
-5.45947000E-01,-1.98E+00,-3.67E+00, 
-5.45874000E-01,-2.00E+00,-3.72E+00, 
-5.45801000E-01,-2.00E+00,-3.72E+00, 
-5.45728000E-01,-2.00E+00,-3.72E+00, 
-5.45654000E-01,-1.98E+00,-3.72E+00, 
-5.45581000E-01,-1.98E+00,-3.72E+00, 
-5.45508000E-01,-2.00E+00,-3.72E+00, 
-5.45435000E-01,-1.98E+00,-3.72E+00, 
-5.45361000E-01,-2.00E+00,-3.72E+00, 
-5.45288000E-01,-2.00E+00,-3.72E+00, 
-5.45215000E-01,-2.00E+00,-3.72E+00, 
-5.45142000E-01,-1.98E+00,-3.72E+00, 
-5.45068000E-01,-1.98E+00,-3.72E+00, 
-5.44995000E-01,-2.00E+00,-3.72E+00, 
-5.44922000E-01,-2.00E+00,-3.72E+00, 
-5.44849000E-01,-2.00E+00,-3.72E+00, 
-5.44775000E-01,-2.00E+00,-3.72E+00, 
-5.44702000E-01,-1.98E+00,-3.72E+00, 
-5.44629000E-01,-2.00E+00,-3.72E+00, 
-5.44556000E-01,-2.00E+00,-3.72E+00, 
-5.44482000E-01,-1.98E+00,-3.72E+00, 
-5.44409000E-01,-2.00E+00,-3.67E+00, 
-5.44336000E-01,-1.98E+00,-3.72E+00, 
-5.44263000E-01,-2.00E+00,-3.72E+00, 
-5.44189000E-01,-1.98E+00,-3.72E+00, 
-5.44116000E-01,-1.98E+00,-3.72E+00, 
-5.44043000E-01,-1.98E+00,-3.72E+00, 
-5.43970000E-01,-1.98E+00,-3.72E+00, 
-5.43896000E-01,-2.00E+00,-3.72E+00, 
-5.43823000E-01,-2.00E+00,-3.63E+00, 
-5.43750000E-01,-2.00E+00,-3.63E+00, 
-5.43677000E-01,-2.00E+00,-3.63E+00, 
-5.43604000E-01,-2.00E+00,-3.58E+00, 
-5.43530000E-01,-2.00E+00,-3.58E+00, 
-5.43457000E-01,-2.00E+00,-3.58E+00, 
-5.43384000E-01,-2.00E+00,-3.58E+00, 
-5.43311000E-01,-2.03E+00,-3.58E+00, 
-5.43237000E-01,-1.98E+00,-3.58E+00, 
-5.43164000E-01,-2.00E+00,-3.58E+00, 
-5.43091000E-01,-2.03E+00,-3.58E+00, 
-5.43018000E-01,-2.00E+00,-3.58E+00, 
-5.42944000E-01,-1.98E+00,-3.58E+00, 
-5.42871000E-01,-2.00E+00,-3.58E+00, 
-5.42798000E-01,-1.98E+00,-3.54E+00, 
-5.42725000E-01,-2.03E+00,-3.58E+00, 
-5.42651000E-01,-1.98E+00,-3.54E+00, 
-5.42578000E-01,-1.98E+00,-3.54E+00, 
-5.42505000E-01,-1.98E+00,-3.54E+00, 
-5.42432000E-01,-1.98E+00,-3.54E+00, 
-5.42358000E-01,-1.98E+00,-3.54E+00, 
-5.42285000E-01,-1.98E+00,-3.54E+00, 
-5.42212000E-01,-1.98E+00,-3.54E+00, 
-5.42139000E-01,-1.98E+00,-3.54E+00, 
-5.42065000E-01,-1.98E+00,-3.54E+00, 
-5.41992000E-01,-1.98E+00,-3.54E+00, 
-5.41919000E-01,-1.98E+00,-3.54E+00, 
-5.41846000E-01,-1.98E+00,-3.58E+00, 
-5.41772000E-01,-2.03E+00,-3.58E+00, 
-5.41699000E-01,-2.00E+00,-3.63E+00, 
-5.41626000E-01,-1.98E+00,-3.58E+00, 
-5.41553000E-01,-2.00E+00,-3.63E+00, 
-5.41480000E-01,-2.00E+00,-3.58E+00, 
-5.41406000E-01,-1.98E+00,-3.63E+00, 
-5.41333000E-01,-2.00E+00,-3.63E+00, 
-5.41260000E-01,-2.00E+00,-3.63E+00, 
-5.41187000E-01,-1.98E+00,-3.63E+00, 
-5.41113000E-01,-1.98E+00,-3.58E+00, 
-5.41040000E-01,-1.98E+00,-3.63E+00, 
-5.40967000E-01,-1.98E+00,-3.58E+00, 
-5.40894000E-01,-1.98E+00,-3.63E+00, 
-5.40820000E-01,-2.00E+00,-3.67E+00, 
-5.40747000E-01,-2.00E+00,-3.67E+00, 
-5.40674000E-01,-2.00E+00,-3.67E+00, 
-5.40601000E-01,-2.00E+00,-3.67E+00, 
-5.40527000E-01,-1.98E+00,-3.72E+00, 
-5.40454000E-01,-2.00E+00,-3.72E+00, 
-5.40381000E-01,-2.00E+00,-3.72E+00, 
-5.40308000E-01,-2.03E+00,-3.72E+00, 
-5.40234000E-01,-2.00E+00,-3.72E+00, 
-5.40161000E-01,-1.98E+00,-3.72E+00, 
-5.40088000E-01,-1.98E+00,-3.72E+00, 
-5.40015000E-01,-2.00E+00,-3.72E+00, 
-5.39941000E-01,-2.00E+00,-3.72E+00, 
-5.39868000E-01,-2.00E+00,-3.72E+00, 
-5.39795000E-01,-2.00E+00,-3.72E+00, 
-5.39722000E-01,-2.00E+00,-3.67E+00, 
-5.39648000E-01,-2.00E+00,-3.72E+00, 
-5.39575000E-01,-1.98E+00,-3.72E+00, 
-5.39502000E-01,-2.00E+00,-3.67E+00, 
-5.39429000E-01,-1.98E+00,-3.72E+00, 
-5.39356000E-01,-2.03E+00,-3.72E+00, 
-5.39282000E-01,-1.98E+00,-3.72E+00, 
-5.39209000E-01,-2.00E+00,-3.72E+00, 
-5.39136000E-01,-1.98E+00,-3.72E+00, 
-5.39063000E-01,-2.00E+00,-3.72E+00, 
-5.38989000E-01,-2.00E+00,-3.72E+00, 
-5.38916000E-01,-1.98E+00,-3.63E+00, 
-5.38843000E-01,-2.00E+00,-3.58E+00, 
-5.38770000E-01,-2.00E+00,-3.63E+00, 
-5.38696000E-01,-1.98E+00,-3.58E+00, 
-5.38623000E-01,-2.03E+00,-3.58E+00, 
-5.38550000E-01,-2.00E+00,-3.58E+00, 
-5.38477000E-01,-2.00E+00,-3.58E+00, 
-5.38403000E-01,-2.00E+00,-3.58E+00, 
-5.38330000E-01,-2.00E+00,-3.58E+00, 
-5.38257000E-01,-2.00E+00,-3.54E+00, 
-5.38184000E-01,-1.98E+00,-3.58E+00, 
-5.38110000E-01,-2.00E+00,-3.58E+00, 
-5.38037000E-01,-1.95E+00,-3.58E+00, 
-5.37964000E-01,-1.98E+00,-3.58E+00, 
-5.37891000E-01,-2.03E+00,-3.54E+00, 
-5.37817000E-01,-2.00E+00,-3.54E+00, 
-5.37744000E-01,-2.00E+00,-3.54E+00, 
-5.37671000E-01,-2.00E+00,-3.54E+00, 
-5.37598000E-01,-2.00E+00,-3.54E+00, 
-5.37524000E-01,-2.00E+00,-3.54E+00, 
-5.37451000E-01,-1.98E+00,-3.54E+00, 
-5.37378000E-01,-2.00E+00,-3.54E+00, 
-5.37305000E-01,-1.98E+00,-3.54E+00, 
-5.37231000E-01,-1.98E+00,-3.54E+00, 
-5.37158000E-01,-2.00E+00,-3.54E+00, 
-5.37085000E-01,-1.98E+00,-3.54E+00, 
-5.37012000E-01,-2.00E+00,-3.54E+00, 
-5.36938000E-01,-2.00E+00,-3.58E+00, 
-5.36865000E-01,-2.00E+00,-3.63E+00, 
-5.36792000E-01,-2.00E+00,-3.63E+00, 
-5.36719000E-01,-2.00E+00,-3.63E+00, 
-5.36646000E-01,-2.00E+00,-3.67E+00, 
-5.36572000E-01,-2.00E+00,-3.67E+00, 
-5.36499000E-01,-2.00E+00,-3.67E+00, 
-5.36426000E-01,-1.95E+00,-3.67E+00, 
-5.36353000E-01,-1.95E+00,-3.72E+00, 
-5.36279000E-01,-1.98E+00,-3.67E+00, 
-5.36206000E-01,-2.00E+00,-3.67E+00, 
-5.36133000E-01,-2.00E+00,-3.67E+00, 
-5.36060000E-01,-2.00E+00,-3.72E+00, 
-5.35986000E-01,-2.00E+00,-3.72E+00, 
-5.35913000E-01,-1.98E+00,-3.72E+00, 
-5.35840000E-01,-2.00E+00,-3.72E+00, 
-5.35767000E-01,-1.95E+00,-3.72E+00, 
-5.35693000E-01,-2.00E+00,-3.72E+00, 
-5.35620000E-01,-2.03E+00,-3.72E+00, 
-5.35547000E-01,-2.00E+00,-3.76E+00, 
-5.35474000E-01,-2.00E+00,-3.72E+00, 
-5.35400000E-01,-2.00E+00,-3.76E+00, 
-5.35327000E-01,-2.03E+00,-3.76E+00, 
-5.35254000E-01,-2.00E+00,-3.76E+00, 
-5.35181000E-01,-2.00E+00,-3.76E+00, 
-5.35107000E-01,-2.00E+00,-3.76E+00, 
-5.35034000E-01,-1.98E+00,-3.76E+00, 
-5.34961000E-01,-2.00E+00,-3.76E+00, 
-5.34888000E-01,-1.98E+00,-3.72E+00, 
-5.34814000E-01,-1.98E+00,-3.72E+00, 
-5.34741000E-01,-2.00E+00,-3.72E+00, 
-5.34668000E-01,-2.00E+00,-3.72E+00, 
-5.34595000E-01,-1.98E+00,-3.72E+00, 
-5.34522000E-01,-2.00E+00,-3.72E+00, 
-5.34448000E-01,-1.98E+00,-3.72E+00, 
-5.34375000E-01,-2.00E+00,-3.72E+00, 
-5.34302000E-01,-2.00E+00,-3.72E+00, 
-5.34229000E-01,-1.98E+00,-3.72E+00, 
-5.34155000E-01,-1.98E+00,-3.72E+00, 
-5.34082000E-01,-1.98E+00,-3.72E+00, 
-5.34009000E-01,-2.00E+00,-3.72E+00, 
-5.33936000E-01,-2.00E+00,-3.72E+00, 
-5.33862000E-01,-1.95E+00,-3.72E+00, 
-5.33789000E-01,-2.00E+00,-3.72E+00, 
-5.33716000E-01,-2.00E+00,-3.72E+00, 
-5.33643000E-01,-1.98E+00,-3.72E+00, 
-5.33569000E-01,-2.00E+00,-3.67E+00, 
-5.33496000E-01,-2.00E+00,-3.72E+00, 
-5.33423000E-01,-2.00E+00,-3.72E+00, 
-5.33350000E-01,-1.98E+00,-3.67E+00, 
-5.33276000E-01,-2.00E+00,-3.72E+00, 
-5.33203000E-01,-2.00E+00,-3.67E+00, 
-5.33130000E-01,-2.03E+00,-3.72E+00, 
-5.33057000E-01,-1.98E+00,-3.72E+00, 
-5.32983000E-01,-2.00E+00,-3.67E+00, 
-5.32910000E-01,-1.98E+00,-3.67E+00, 
-5.32837000E-01,-2.00E+00,-3.67E+00, 
-5.32764000E-01,-2.00E+00,-3.67E+00, 
-5.32690000E-01,-1.98E+00,-3.63E+00, 
-5.32617000E-01,-1.98E+00,-3.63E+00, 
-5.32544000E-01,-1.98E+00,-3.63E+00, 
-5.32471000E-01,-1.98E+00,-3.58E+00, 
-5.32398000E-01,-2.00E+00,-3.67E+00, 
-5.32324000E-01,-2.00E+00,-3.63E+00, 
-5.32251000E-01,-2.00E+00,-3.63E+00, 
-5.32178000E-01,-1.98E+00,-3.67E+00, 
-5.32104000E-01,-2.00E+00,-3.67E+00, 
-5.32031000E-01,-2.00E+00,-3.63E+00, 
-5.31958000E-01,-2.00E+00,-3.63E+00, 
-5.31885000E-01,-1.98E+00,-3.63E+00, 
-5.31812000E-01,-2.00E+00,-3.63E+00, 
-5.31738000E-01,-2.00E+00,-3.63E+00, 
-5.31665000E-01,-2.00E+00,-3.63E+00, 
-5.31592000E-01,-2.00E+00,-3.63E+00, 
-5.31519000E-01,-2.00E+00,-3.63E+00, 
-5.31445000E-01,-2.00E+00,-3.67E+00, 
-5.31372000E-01,-1.98E+00,-3.63E+00, 
-5.31299000E-01,-2.00E+00,-3.63E+00, 
-5.31226000E-01,-1.98E+00,-3.63E+00, 
-5.31152000E-01,-2.00E+00,-3.63E+00, 
-5.31079000E-01,-2.00E+00,-3.63E+00, 
-5.31006000E-01,-2.00E+00,-3.63E+00, 
-5.30933000E-01,-1.98E+00,-3.63E+00, 
-5.30859000E-01,-1.98E+00,-3.67E+00, 
-5.30786000E-01,-2.00E+00,-3.58E+00, 
-5.30713000E-01,-1.98E+00,-3.63E+00, 
-5.30640000E-01,-1.98E+00,-3.63E+00, 
-5.30566000E-01,-2.00E+00,-3.67E+00, 
-5.30493000E-01,-1.98E+00,-3.63E+00, 
-5.30420000E-01,-2.00E+00,-3.63E+00, 
-5.30347000E-01,-1.98E+00,-3.63E+00, 
-5.30273000E-01,-1.98E+00,-3.63E+00, 
-5.30200000E-01,-2.03E+00,-3.63E+00, 
-5.30127000E-01,-1.98E+00,-3.58E+00, 
-5.30054000E-01,-2.00E+00,-3.63E+00, 
-5.29980000E-01,-2.00E+00,-3.67E+00, 
-5.29907000E-01,-1.98E+00,-3.67E+00, 
-5.29834000E-01,-1.98E+00,-3.72E+00, 
-5.29761000E-01,-1.98E+00,-3.67E+00, 
-5.29688000E-01,-1.98E+00,-3.72E+00, 
-5.29614000E-01,-1.98E+00,-3.72E+00, 
-5.29541000E-01,-2.00E+00,-3.72E+00, 
-5.29468000E-01,-1.98E+00,-3.72E+00, 
-5.29395000E-01,-1.98E+00,-3.67E+00, 
-5.29321000E-01,-2.00E+00,-3.67E+00, 
-5.29248000E-01,-1.98E+00,-3.72E+00, 
-5.29175000E-01,-2.00E+00,-3.72E+00, 
-5.29102000E-01,-2.00E+00,-3.72E+00, 
-5.29028000E-01,-2.00E+00,-3.72E+00, 
-5.28955000E-01,-1.98E+00,-3.72E+00, 
-5.28882000E-01,-2.00E+00,-3.67E+00, 
-5.28809000E-01,-2.00E+00,-3.72E+00, 
-5.28735000E-01,-1.95E+00,-3.72E+00, 
-5.28662000E-01,-2.00E+00,-3.72E+00, 
-5.28589000E-01,-2.00E+00,-3.72E+00, 
-5.28516000E-01,-2.00E+00,-3.72E+00, 
-5.28442000E-01,-2.03E+00,-3.72E+00, 
-5.28369000E-01,-1.98E+00,-3.72E+00, 
-5.28296000E-01,-2.00E+00,-3.72E+00, 
-5.28223000E-01,-2.00E+00,-3.72E+00, 
-5.28149000E-01,-1.98E+00,-3.72E+00, 
-5.28076000E-01,-1.95E+00,-3.67E+00, 
-5.28003000E-01,-2.00E+00,-3.67E+00, 
-5.27930000E-01,-1.98E+00,-3.67E+00, 
-5.27856000E-01,-1.98E+00,-3.63E+00, 
-5.27783000E-01,-1.98E+00,-3.63E+00, 
-5.27710000E-01,-2.00E+00,-3.63E+00, 
-5.27637000E-01,-2.00E+00,-3.63E+00, 
-5.27564000E-01,-1.95E+00,-3.63E+00, 
-5.27490000E-01,-2.00E+00,-3.63E+00, 
-5.27417000E-01,-1.98E+00,-3.67E+00, 
-5.27344000E-01,-1.98E+00,-3.63E+00, 
-5.27271000E-01,-2.00E+00,-3.63E+00, 
-5.27197000E-01,-2.00E+00,-3.63E+00, 
