1047.129	-3.429
1059.254	-3.539
1071.519	-3.652
1083.927	-3.766
1096.478	-3.883
1109.175	-4.003
1122.018	-4.124
1135.011	-4.248
1148.154	-4.374
1161.449	-4.502
1174.898	-4.632
1188.502	-4.764
1202.264	-4.899
1216.186	-5.035
1230.269	-5.173
1244.515	-5.313
1258.925	-5.455
1273.503	-5.599
1288.25	-5.745
1303.167	-5.893
1318.257	-6.042
1333.521	-6.193
1348.963	-6.346
1364.583	-6.5
1380.384	-6.656
1396.368	-6.814
1412.538	-6.973
1428.894	-7.134
1445.44	-7.296
1462.177	-7.459
1479.108	-7.624
1496.236	-7.79
1513.561	-7.957
1531.087	-8.126
1548.817	-8.296
1566.751	-8.467
1584.893	-8.639
1603.245	-8.812
1621.81	-8.986
1640.59	-9.162
1659.587	-9.338
1678.804	-9.515
1698.244	-9.693
1717.908	-9.872
1737.801	-10.052
1757.924	-10.232
1778.279	-10.414
1798.871	-10.596
1819.701	-10.779
1840.772	-10.963
1862.087	-11.147
1883.649	-11.332
1905.461	-11.518
1927.525	-11.704
1949.845	-11.89
1972.423	-12.078
1995.262	-12.266
2018.366	-12.454
2041.738	-12.643
2065.38	-12.832
2089.296	-13.022
2113.489	-13.212
2137.962	-13.403
2162.719	-13.594
2187.762	-13.786
2213.095	-13.977
2238.721	-14.17
2264.644	-14.362
2290.868	-14.555
2317.395	-14.748
2344.229	-14.941
2371.374	-15.135
2398.833	-15.329
2426.61	-15.523
2454.709	-15.718
2483.133	-15.913
2511.886	-16.108
2540.973	-16.303
2570.396	-16.498
2600.16	-16.694
2630.268	-16.89
2660.725	-17.086
2691.535	-17.282
2722.701	-17.478
2754.229	-17.675
2786.121	-17.871
2818.383	-18.068
2851.018	-18.265
2884.032	-18.462
2917.427	-18.66
2951.209	-18.857
2985.383	-19.054
3019.952	-19.252
3054.921	-19.45
3090.295	-19.647
3126.079	-19.845
3162.278	-20.043
3198.895	-20.241
3235.937	-20.439
3273.407	-20.638
3311.311	-20.836
3349.654	-21.034
3388.442	-21.233
3427.678	-21.431
3467.369	-21.63
3507.519	-21.829
3548.134	-22.027
3589.219	-22.226
3630.781	-22.425
3672.823	-22.624
3715.352	-22.823
3758.374	-23.022
3801.894	-23.221
3845.918	-23.42
3890.451	-23.619
3935.501	-23.818
3981.072	-24.017
4027.17	-24.216
4073.803	-24.416
4120.975	-24.615
4168.694	-24.814
4216.965	-25.014
4265.795	-25.213
4315.191	-25.412
4365.158	-25.612
4415.704	-25.811
4466.836	-26.011
4518.559	-26.21
4570.882	-26.41
4623.81	-26.609
4677.351	-26.809
4731.513	-27.009
4786.301	-27.208
4841.724	-27.408
4897.788	-27.608
4954.502	-27.807
5011.872	-28.007
5069.907	-28.207
5128.614	-28.406
5188	-28.606
5248.075	-28.806
5308.844	-29.005
5370.318	-29.205
5432.503	-29.405
5495.409	-29.605
5559.043	-29.805
5623.413	-30.004
5688.529	-30.204
5754.399	-30.404
5821.032	-30.604
5888.437	-30.804
5956.621	-31.003
6025.596	-31.203
6095.369	-31.403
6165.95	-31.603
6237.348	-31.803
6309.573	-32.003
6382.635	-32.203
6456.542	-32.402
6531.306	-32.602
6606.934	-32.802
6683.439	-33.002
6760.83	-33.202
6839.116	-33.402
6918.31	-33.602
6998.42	-33.802
7079.458	-34.002
7161.434	-34.202
7244.36	-34.402
7328.245	-34.602
7413.102	-34.801
7498.942	-35.001
7585.776	-35.201
7673.615	-35.401
7762.471	-35.601
7852.356	-35.801
7943.282	-36.001
8035.261	-36.201
8128.305	-36.401
8222.426	-36.601
8317.638	-36.801
8413.951	-37.001
8511.38	-37.201
8609.938	-37.401
8709.636	-37.601
8810.489	-37.801
8912.509	-38.001
9015.711	-38.201
9120.108	-38.401
9225.714	-38.601
9332.543	-38.801
9440.609	-39.001
9549.926	-39.201
9660.509	-39.4
9772.372	-39.6
9885.531	-39.8
10000	-40
10115.795	-40.2
10232.93	-40.4
10351.422	-40.6
10471.285	-40.8
10592.537	-41
10715.193	-41.2
10839.269	-41.4
10964.782	-41.6
11091.748	-41.8
11220.185	-42
11350.108	-42.2
11481.536	-42.4
11614.486	-42.6
11748.976	-42.8
11885.022	-43
12022.644	-43.2
12161.86	-43.4
12302.688	-43.6
12445.146	-43.8
12589.254	-44
12735.031	-44.2
12882.496	-44.4
13031.668	-44.6
13182.567	-44.8
13335.214	-45
13489.629	-45.2
13645.831	-45.4
13803.843	-45.6
13963.684	-45.8
14125.375	-46
14288.94	-46.2
14454.398	-46.4
14621.772	-46.6
14791.084	-46.8
14962.357	-47
15135.612	-47.2
15310.875	-47.4
15488.166	-47.6
15667.511	-47.8
15848.932	-48
16032.454	-48.2
16218.101	-48.4
16405.898	-48.6
16595.869	-48.8
16788.04	-49
16982.437	-49.2
17179.084	-49.4
17378.008	-49.6
17579.236	-49.8
17782.794	-50
17988.709	-50.2
18197.009	-50.4
18407.72	-50.6
18620.871	-50.8
18836.491	-51
19054.607	-51.2
19275.249	-51.4
19498.446	-51.6
19724.227	-51.8
19952.623	-52
20183.664	-52.2
20417.379	-52.4
20653.802	-52.6
20892.961	-52.8
21134.89	-53
21379.621	-53.2
21627.185	-53.4
21877.616	-53.6
22130.947	-53.8
22387.211	-54
22646.443	-54.2
22908.677	-54.4
23173.946	-54.6
23442.288	-54.8
23713.737	-55
23988.329	-55.2
24266.101	-55.4
24547.089	-55.6
24831.331	-55.8
25118.864	-56
25409.727	-56.2
25703.958	-56.4
26001.596	-56.6
26302.68	-56.8
26607.251	-57
26915.348	-57.2
27227.013	-57.4
27542.287	-57.6
27861.212	-57.8
28183.829	-58
28510.183	-58.2
28840.315	-58.4
29174.27	-58.6
29512.092	-58.8
29853.826	-59
30199.517	-59.2
30549.211	-59.4
30902.954	-59.6
31260.794	-59.8
31622.777	-60
31988.951	-60.2
32359.366	-60.4
32734.069	-60.6
33113.112	-60.8
33496.544	-61
33884.416	-61.2
34276.779	-61.4
34673.685	-61.6
35075.187	-61.8
35481.339	-62
35892.193	-62.2
36307.805	-62.4
36728.23	-62.6
37153.523	-62.8
37583.74	-63
38018.94	-63.2
38459.178	-63.4
38904.514	-63.6
39355.008	-63.8
39810.717	-64
40271.703	-64.2
40738.028	-64.4
41209.752	-64.6
41686.938	-64.8
42169.65	-65
42657.952	-65.2
43151.908	-65.4
43651.583	-65.6
44157.045	-65.8
44668.359	-66
45185.594	-66.2
45708.819	-66.4
46238.102	-66.6
46773.514	-66.8
47315.126	-67
47863.009	-67.2
48417.237	-67.4
48977.882	-67.6
49545.019	-67.8
50118.723	-68
50699.071	-68.2
51286.138	-68.4
51880.004	-68.6
52480.746	-68.8
53088.444	-69
53703.18	-69.2
54325.033	-69.4
54954.087	-69.6
55590.426	-69.8
56234.133	-70
56885.293	-70.2
57543.994	-70.4
58210.322	-70.6
58884.366	-70.8
59566.214	-71
60255.959	-71.2
60953.69	-71.4
61659.5	-71.6
62373.484	-71.8
63095.734	-72
63826.349	-72.2
64565.423	-72.4
65313.055	-72.6
66069.345	-72.8
66834.392	-73
67608.298	-73.2
68391.165	-73.4
69183.097	-73.6
69984.2	-73.8
70794.578	-74
71614.341	-74.2
72443.596	-74.4
73282.453	-74.6
74131.024	-74.8
74989.421	-75
75857.758	-75.2
76736.149	-75.4
77624.712	-75.6
78523.563	-75.8
79432.823	-76
80352.612	-76.2
81283.052	-76.4
82224.265	-76.6
83176.377	-76.8
84139.514	-77
85113.804	-77.2
86099.375	-77.4
87096.359	-77.6
88104.887	-77.8
89125.094	-78
90157.114	-78.2
91201.084	-78.4
92257.143	-78.6
93325.43	-78.8
94406.088	-79
95499.259	-79.2
96605.088	-79.4
97723.722	-79.6
98855.309	-79.8
100000	-80
101157.945	-80.2
102329.299	-80.4
103514.217	-80.6
104712.855	-80.8
105925.373	-81
107151.931	-81.2
108392.691	-81.4
109647.82	-81.6
110917.482	-81.8
112201.845	-82
113501.082	-82.2
114815.362	-82.4
116144.861	-82.6
117489.755	-82.8
118850.223	-83
120226.443	-83.2
121618.6	-83.4
123026.877	-83.6
124451.461	-83.8
125892.541	-84
127350.308	-84.2
128824.955	-84.4
130316.678	-84.6
131825.674	-84.8
133352.143	-85
134896.288	-85.2
136458.314	-85.4
138038.426	-85.6
139636.836	-85.8
141253.754	-86
142889.396	-86.2
144543.977	-86.4
146217.717	-86.6
147910.839	-86.8
149623.566	-87
151356.125	-87.2
153108.746	-87.4
154881.662	-87.6
156675.107	-87.8
158489.319	-88
160324.539	-88.2
162181.01	-88.4
164058.977	-88.6
165958.691	-88.8
167880.402	-89
169824.365	-89.2
171790.839	-89.4
173780.083	-89.6
175792.361	-89.8
177827.941	-90
179887.092	-90.2
181970.086	-90.4
184077.2	-90.6
186208.714	-90.8
188364.909	-91
190546.072	-91.2
192752.491	-91.4
194984.46	-91.6
197242.274	-91.8
199526.231	-92
201836.636	-92.2
204173.794	-92.4
206538.016	-92.6
208929.613	-92.8
211348.904	-93
213796.209	-93.2
216271.852	-93.4
218776.162	-93.6
221309.471	-93.8
223872.114	-94
226464.431	-94.2
229086.765	-94.4
231739.465	-94.6
234422.882	-94.8
237137.371	-95
239883.292	-95.2
242661.01	-95.4
245470.892	-95.6
248313.311	-95.8
251188.643	-96
254097.271	-96.2
257039.578	-96.4
260015.956	-96.6
263026.799	-96.8
266072.506	-97
269153.48	-97.2
272270.131	-97.4
275422.87	-97.6
278612.117	-97.8
281838.293	-98
285101.827	-98.2
288403.15	-98.4
291742.701	-98.6
295120.923	-98.8
298538.262	-99
301995.172	-99.2
305492.111	-99.4
309029.543	-99.6
312607.937	-99.8
316227.766	-100
319889.511	-100.2
323593.657	-100.4
327340.695	-100.6
331131.121	-100.8
334965.439	-101
338844.156	-101.2
342767.787	-101.4
346736.85	-101.6
350751.874	-101.8
354813.389	-102
358921.935	-102.2
363078.055	-102.4
367282.3	-102.6
371535.229	-102.8
375837.404	-103
380189.396	-103.2
384591.782	-103.4
389045.145	-103.6
393550.075	-103.8
398107.171	-104
402717.034	-104.2
407380.278	-104.4
412097.519	-104.6
416869.383	-104.8
421696.503	-105
426579.519	-105.2
431519.077	-105.4
436515.832	-105.6
441570.447	-105.8
446683.592	-106
451855.944	-106.2
457088.19	-106.4
462381.021	-106.6
467735.141	-106.8
473151.259	-107
478630.092	-107.2
484172.368	-107.4
489778.819	-107.6
495450.191	-107.8
501187.234	-108
506990.708	-108.2
512861.384	-108.4
518800.039	-108.6
524807.46	-108.8
530884.444	-109
537031.796	-109.2
543250.331	-109.4
549540.874	-109.6
555904.257	-109.8
562341.325	-110
568852.931	-110.2
575439.937	-110.4
582103.218	-110.6
588843.655	-110.8
595662.144	-111
602559.586	-111.2
609536.897	-111.4
616595.002	-111.6
623734.835	-111.8
630957.344	-112
638263.486	-112.2
645654.229	-112.4
653130.553	-112.6
660693.448	-112.8
668343.918	-113
676082.975	-113.2
683911.647	-113.4
691830.971	-113.6
699841.996	-113.8
707945.784	-114
716143.41	-114.2
724435.96	-114.4
732824.533	-114.6
741310.241	-114.8
749894.209	-115
758577.575	-115.2
767361.489	-115.4
776247.117	-115.6
785235.635	-115.8
794328.235	-116
803526.122	-116.2
812830.516	-116.4
822242.65	-116.6
831763.771	-116.8
841395.142	-117
851138.038	-117.2
860993.752	-117.4
870963.59	-117.6
881048.873	-117.8
891250.938	-118
901571.138	-118.2
912010.839	-118.4
922571.427	-118.6
933254.301	-118.8
944060.876	-119
954992.586	-119.2
966050.879	-119.4
977237.221	-119.6
988553.095	-119.8
